timestamp,dataset,prompt_id,prompt,corpus_prompt_id,corpus_prompt,score,error
2026-02-20T16:09:01.852287,LegalQuAD,gen1_q06,Explore legal context for: {text},gen1_c11,Legal text: {text},0.6901,
2026-02-20T16:09:09.113876,LegalQuAD,gen1_q06,Explore legal context for: {text},gen1_c12,German legal passage: {text},0.68718,
2026-02-20T16:09:11.827065,LegalQuAD,gen1_q06,Explore legal context for: {text},gen1_c13,German legal statute: {text},0.68878,
2026-02-20T16:09:14.121040,LegalQuAD,gen1_q06,Explore legal context for: {text},gen1_c14,Legal reference: {text},0.68826,
2026-02-20T16:09:17.405789,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c00,Legal context: {text},0.65435,
2026-02-20T16:09:18.006140,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c01,Judicious excerpt: {text},0.65105,
2026-02-20T16:09:22.768667,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c02,Legal framework details: {text},0.63954,
2026-02-20T16:09:29.719053,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c03,Statute excerpt: {text},0.63628,
2026-02-20T16:09:32.454136,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c04,Judicial authority text: {text},0.65,
2026-02-20T16:09:34.905000,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c05,Applicable provision: {text},0.64885,
2026-02-20T16:09:38.033851,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c06,Jurisdictional reference: {text},0.64558,
2026-02-20T16:09:39.010278,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c07,Canonical legal passage: {text},0.64721,
2026-02-20T16:09:43.658514,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c08,Statutory segment: {text},0.65379,
2026-02-20T16:09:50.652482,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c09,Legal text narrative: {text},0.64404,
2026-02-20T16:09:53.442177,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c10,German law excerpt: {text},0.6441,
2026-02-20T16:09:55.943169,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c11,Legal text: {text},0.64657,
2026-02-20T16:09:59.586492,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c12,German legal passage: {text},0.64639,
2026-02-20T16:10:00.295080,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c13,German legal statute: {text},0.65304,
2026-02-20T16:10:04.896723,LegalQuAD,gen1_q07,Explore judicial interpretations of: {text},gen1_c14,Legal reference: {text},0.64247,
2026-02-20T16:10:11.365617,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c00,Legal context: {text},0.5366,
2026-02-20T16:10:14.043006,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c01,Judicious excerpt: {text},0.54134,
2026-02-20T16:10:16.507637,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c02,Legal framework details: {text},0.53161,
2026-02-20T16:10:20.405837,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c03,Statute excerpt: {text},0.54546,
2026-02-20T16:10:21.141048,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c04,Judicial authority text: {text},0.54057,
2026-02-20T16:10:25.773243,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c05,Applicable provision: {text},0.52954,
2026-02-20T16:10:31.904064,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c06,Jurisdictional reference: {text},0.53388,
2026-02-20T16:10:34.609669,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c07,Canonical legal passage: {text},0.5499,
2026-02-20T16:10:37.125428,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c08,Statutory segment: {text},0.53092,
2026-02-20T16:10:41.159126,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c09,Legal text narrative: {text},0.53882,
2026-02-20T16:10:41.985522,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c10,German law excerpt: {text},0.55393,
2026-02-20T16:10:46.652884,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c11,Legal text: {text},0.54727,
2026-02-20T16:10:52.490579,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c12,German legal passage: {text},0.55387,
2026-02-20T16:10:55.178966,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c13,German legal statute: {text},0.54748,
2026-02-20T16:10:57.838261,LegalQuAD,gen1_q08,Surface context for: {text} within legal frameworks,gen1_c14,Legal reference: {text},0.53993,
2026-02-20T16:11:01.825518,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c00,Legal context: {text},0.62286,
2026-02-20T16:11:02.886265,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c01,Judicious excerpt: {text},0.62825,
2026-02-20T16:11:07.522885,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c02,Legal framework details: {text},0.61896,
2026-02-20T16:11:13.102359,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c03,Statute excerpt: {text},0.60866,
2026-02-20T16:11:15.738126,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c04,Judicial authority text: {text},0.62641,
2026-02-20T16:11:18.512120,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c05,Applicable provision: {text},0.61766,
2026-02-20T16:11:22.365906,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c06,Jurisdictional reference: {text},0.61204,
2026-02-20T16:11:23.900586,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c07,Canonical legal passage: {text},0.62275,
2026-02-20T16:11:28.958723,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c08,Statutory segment: {text},0.62215,
2026-02-20T16:11:33.679596,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c09,Legal text narrative: {text},0.62702,
2026-02-20T16:11:36.320060,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c10,German law excerpt: {text},0.62388,
2026-02-20T16:11:39.137784,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c11,Legal text: {text},0.62906,
2026-02-20T16:11:43.064044,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c12,German legal passage: {text},0.62597,
2026-02-20T16:11:44.818431,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c13,German legal statute: {text},0.62242,
2026-02-20T16:11:49.951007,LegalQuAD,gen1_q09,Ascertain statutes that apply to: {text},gen1_c14,Legal reference: {text},0.62077,
2026-02-20T16:11:54.317427,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c00,Legal context: {text},0.69495,
2026-02-20T16:11:56.890778,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c01,Judicious excerpt: {text},0.69133,
2026-02-20T16:11:59.687864,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c02,Legal framework details: {text},0.68644,
2026-02-20T16:12:03.746249,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c03,Statute excerpt: {text},0.68248,
2026-02-20T16:12:05.840291,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c04,Judicial authority text: {text},0.6875,
2026-02-20T16:12:10.871487,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c05,Applicable provision: {text},0.68643,
2026-02-20T16:12:15.293151,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c06,Jurisdictional reference: {text},0.68875,
2026-02-20T16:12:17.829529,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c07,Canonical legal passage: {text},0.6924,
2026-02-20T16:12:20.677116,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c08,Statutory segment: {text},0.69027,
2026-02-20T16:12:24.772691,LegalQuAD,gen1_q10,"Given a legal question, locate textual evidence: {text}",gen1_c09,Legal text narrative: {text},0.68914,
2026-02-20T16:12:27.243394,LegalQuAD,gen1_q11,{text},gen1_c00,Legal context: {text},0.70257,
2026-02-20T16:12:32.219457,LegalQuAD,gen1_q11,{text},gen1_c01,Judicious excerpt: {text},0.70612,
2026-02-20T16:12:35.882908,LegalQuAD,gen1_q11,{text},gen1_c02,Legal framework details: {text},0.6994,
2026-02-20T16:12:38.428357,LegalQuAD,gen1_q11,{text},gen1_c03,Statute excerpt: {text},0.7032,
2026-02-20T16:12:41.219171,LegalQuAD,gen1_q11,{text},gen1_c04,Judicial authority text: {text},0.69875,
2026-02-20T16:12:45.416670,LegalQuAD,gen1_q11,{text},gen1_c05,Applicable provision: {text},0.69517,
2026-02-20T16:12:48.131558,LegalQuAD,gen1_q11,{text},gen1_c06,Jurisdictional reference: {text},0.70225,
2026-02-20T16:12:53.088908,LegalQuAD,gen1_q11,{text},gen1_c07,Canonical legal passage: {text},0.70683,
2026-02-20T16:12:56.443361,LegalQuAD,gen1_q11,{text},gen1_c08,Statutory segment: {text},0.69717,
2026-02-20T16:12:58.985254,LegalQuAD,gen1_q11,{text},gen1_c09,Legal text narrative: {text},0.69843,
2026-02-20T16:13:01.825298,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c00,Legal context: {text},0.68307,
2026-02-20T16:13:06.059905,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c01,Judicious excerpt: {text},0.68501,
2026-02-20T16:13:09.059138,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c02,Legal framework details: {text},0.6813,
2026-02-20T16:13:13.993034,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c03,Statute excerpt: {text},0.67446,
2026-02-20T16:13:17.055100,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c04,Judicial authority text: {text},0.68794,
2026-02-20T16:13:19.665243,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c05,Applicable provision: {text},0.67939,
2026-02-20T16:13:22.343818,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c06,Jurisdictional reference: {text},0.68241,
2026-02-20T16:13:26.773363,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c07,Canonical legal passage: {text},0.68421,
2026-02-20T16:13:29.900448,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c08,Statutory segment: {text},0.6811,
2026-02-20T16:13:35.020508,LegalQuAD,gen1_q12,Locate similar legal cases for: {text},gen1_c09,Legal text narrative: {text},0.68868,
2026-02-20T16:14:30.103150,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c02,Core jurisprudential text: {text},0.68973,
2026-02-20T16:14:31.649193,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c00,Concise legal content: {text},0.68643,
2026-02-20T16:14:33.279234,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c05,Instructive legal segment: {text},0.67967,
2026-02-20T16:14:34.874235,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c03,Exact statutory provision: {text},0.68135,
2026-02-20T16:14:36.502745,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c04,Specific legal passage: {text},0.68533,
2026-02-20T16:14:37.979989,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c01,Directly pertinent legislation: {text},0.68259,
2026-02-20T16:14:51.124499,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c06,Essential legal statute: {text},0.68217,
2026-02-20T16:14:52.049910,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c07,Substantive legal clause: {text},0.68298,
2026-02-20T16:14:54.143145,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c08,Primary legal reference: {text},0.68551,
2026-02-20T16:14:55.252083,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c09,Critical legal paragraph: {text},0.68477,
2026-02-20T16:14:56.805703,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c10,Judicious excerpt: {text},0.68335,
2026-02-20T16:14:58.644258,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c11,Canonical legal passage: {text},0.68773,
2026-02-20T16:15:12.123377,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c12,Legal text narrative: {text},0.68707,
2026-02-20T16:15:12.910197,LegalQuAD,gen2_q00,Seek the specific legal context for: {text},gen2_c13,Statute excerpt: {text},0.67592,
2026-02-20T16:15:14.661399,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c00,Concise legal content: {text},0.662,
2026-02-20T16:15:17.445035,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c01,Directly pertinent legislation: {text},0.66132,
2026-02-20T16:15:17.780383,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c02,Core jurisprudential text: {text},0.67149,
2026-02-20T16:15:19.070222,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c03,Exact statutory provision: {text},0.66093,
2026-02-20T16:15:32.791149,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c04,Specific legal passage: {text},0.65478,
2026-02-20T16:15:33.376656,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c05,Instructive legal segment: {text},0.65846,
2026-02-20T16:15:35.510251,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c06,Essential legal statute: {text},0.66086,
2026-02-20T16:15:38.269116,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c08,Primary legal reference: {text},0.66071,
2026-02-20T16:15:38.922471,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c07,Substantive legal clause: {text},0.66146,
2026-02-20T16:15:39.507784,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c09,Critical legal paragraph: {text},0.66724,
2026-02-20T16:15:53.478094,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c10,Judicious excerpt: {text},0.66815,
2026-02-20T16:15:54.054378,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c11,Canonical legal passage: {text},0.66638,
2026-02-20T16:15:56.068063,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c12,Legal text narrative: {text},0.66767,
2026-02-20T16:15:58.832487,LegalQuAD,gen2_q01,Locate precise legal references for: {text},gen2_c13,Statute excerpt: {text},0.65575,
2026-02-20T16:15:59.949291,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c00,Concise legal content: {text},0.61767,
2026-02-20T16:16:00.088805,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c01,Directly pertinent legislation: {text},0.61064,
2026-02-20T16:16:14.510994,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c02,Core jurisprudential text: {text},0.62735,
2026-02-20T16:16:15.041017,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c03,Exact statutory provision: {text},0.61152,
2026-02-20T16:16:16.986898,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c04,Specific legal passage: {text},0.61305,
2026-02-20T16:16:20.189097,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c05,Instructive legal segment: {text},0.61708,
2026-02-20T16:16:21.331596,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c07,Substantive legal clause: {text},0.62009,
2026-02-20T16:16:21.497408,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c06,Essential legal statute: {text},0.61461,
2026-02-20T16:16:35.267470,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c08,Primary legal reference: {text},0.62063,
2026-02-20T16:16:35.646581,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c09,Critical legal paragraph: {text},0.61901,
2026-02-20T16:16:37.601861,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c10,Judicious excerpt: {text},0.62144,
2026-02-20T16:16:40.776575,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c11,Canonical legal passage: {text},0.62181,
2026-02-20T16:16:41.965612,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c12,Legal text narrative: {text},0.61901,
2026-02-20T16:16:42.435150,LegalQuAD,gen2_q02,Extract applicable statutes guiding: {text},gen2_c13,Statute excerpt: {text},0.60958,
2026-02-20T16:16:56.277202,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c00,Concise legal content: {text},0.64795,
2026-02-20T16:16:56.549991,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c01,Directly pertinent legislation: {text},0.64021,
2026-02-20T16:16:58.591883,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c02,Core jurisprudential text: {text},0.65997,
2026-02-20T16:17:01.469549,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c03,Exact statutory provision: {text},0.63796,
2026-02-20T16:17:02.587362,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c04,Specific legal passage: {text},0.65887,
2026-02-20T16:17:03.404180,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c05,Instructive legal segment: {text},0.64442,
2026-02-20T16:17:16.943802,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c06,Essential legal statute: {text},0.63945,
2026-02-20T16:17:17.171233,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c07,Substantive legal clause: {text},0.64279,
2026-02-20T16:17:19.347987,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c08,Primary legal reference: {text},0.6419,
2026-02-20T16:17:22.137605,LegalQuAD,gen2_q03,Survey legal texts relevant to: {text},gen2_c09,Critical legal paragraph: {text},0.65108,
